userId,inputDt,yest_sleep,yest_sleepProblem,yest_dream,amCondition,amEmotion,pmEmotion,pmStress,caffeine,cAmount(ml),alcohol,aAmount(ml),work,meal,personal_care,travel,recreation_etc,recreation_media,socialising,study,household,shop,entertainment,outdoor_act,hobby,care_housemem,community_interaction,today_sleep,today_sleepProblem,today_dream
1,2018-11-23,5,0,4,1,2,3,1,,0,,0,,32,,337,167,,,303,,,,,,,,5,0,4
1,2018-11-24,5,0,4,1,2,4,3,coffee,200,soju,200,567,1,,188,,,,,,,,,,,,4,0,4
1,2018-11-27,4,0,4,3,3,4,3,,0,,0,,82,,60,206,,,310,,,,,,,,1,0,4
1,2018-11-28,1,0,4,1,1,4,3,,0,,0,,276,,97,40,,,358,,,,,,,,,,
12,2018-10-31,4,0,4,3,3,5,5,coffee,400,,0,332,66,94,92,,,,,,,,,,,,5,0,4
12,2018-11-01,5,0,4,4,4,4,5,coffee,200,,0,417,69,71,164,,,,,,,,,,,,4,0,2
12,2018-11-03,4,0,2,2,4,3,5,coffee,200,,0,,109,65,91,,,,,,,,,,,,,,
12,2018-11-06,4,8,4,4,4,5,5,coffee,200,,0,486,77,197,86,,,,,,,,,,,,4,0,4
12,2018-11-07,4,0,4,3,4,4,5,coffee,200,,0,475,51,85,185,11,,,,,,,,,,,4,0,4
12,2018-11-08,4,0,4,2,4,4,5,coffee,400,,0,254,64,177,142,,,,,,,,,,,,4,0,4
12,2018-11-09,4,0,4,2,3,5,5,coffee,400,beer,600,452,48,,127,6,,,,,,,,,,,,,
30,2018-11-15,2,1,4,2,2,3,2,coffee,200,,0,94,26,,58,81,26,,167,,,,3,,,,3,0,4
30,2018-11-16,3,0,4,3,2,3,2,,0,,0,69,21,,114,30,31,,,,,,,130,,,3,2,4
30,2018-11-17,3,2,4,2,2,4,3,,0,,0,14,92,,247,37,42,,47,2,,,,,,,3,0,4
30,2018-11-18,3,0,4,3,3,4,4,,0,,0,18,97,14,12,152,18,,,,,,,9,,,4,0,4
30,2018-11-19,4,0,4,4,4,3,3,,0,,0,30,45,,143,41,21,41,,13,,,,,,,,,
30,2018-11-22,4,0,4,4,4,3,3,,0,,0,135,82,1,68,16,,,229,,,,,32,,11,3,0,4
30,2018-11-23,3,0,4,2,3,3,2,,0,,0,31,65,19,144,6,,,138,,,,,32,,6,3,0,4
30,2018-11-24,3,0,4,3,3,3,2,,0,,0,,40,,286,70,,,86,,,,,,,,2,1,4
30,2018-11-25,2,1,4,2,2,3,3,coffee,200,,0,121,51,,129,13,,,91,,,,,,,25,3,1,4
30,2018-11-26,3,1,4,2,3,3,3,coffee,200,,0,165,,,95,31,22,,91,8,,,,10,,17,,,
30,2018-11-28,2,0,4,2,2,4,4,,0,,0,26,3,72,177,46,,,,27,,,,,,82,,,
7,2018-10-31,4,0,2,3,3,4,3,coffee,400,,0,424,50,5,66,48,,,,47,,,,,,,3,1,2
7,2018-11-01,3,1,2,4,4,3,2,coffee,400,,0,368,,34,104,42,,,,48,,,,,,,4,2,2
7,2018-11-02,4,2,2,3,4,3,1,coffee,600,,0,419,75,41,88,,16,7,,37,,,17,,,,4,0,2
7,2018-11-03,4,0,2,4,3,4,4,coffee,200,beer,200,,78,110,168,7,143,,,156,,,,,,,3,2,2
7,2018-11-04,3,2,2,3,2,4,4,coffee,400,,0,,58,46,184,91,116,,,63,,76,48,,,,2,1,2
7,2018-11-05,2,1,2,2,3,2,2,coffee,200,,0,412,27,27,107,33,,,,58,,,,,,,4,1,2
7,2018-11-06,4,1,2,3,3,3,2,coffee,200,,0,438,82,14,91,,,,,30,,,40,,,,4,0,2
7,2018-11-07,4,0,2,3,3,3,2,coffee,400,,0,409,13,31,119,32,44,,,36,,,,,,,4,0,2
7,2018-11-08,4,0,2,3,4,3,2,coffee,600,,0,387,20,46,125,,,,,66,,,,,,,4,0,3
7,2018-11-09,4,0,3,3,3,3,3,coffee,400,,0,392,42,42,86,,9,,,60,,,,,,,3,0,2
7,2018-11-10,3,0,2,2,3,3,4,,0,,0,,56,,112,34,68,,,315,,,,,,20,4,2,2
7,2018-11-11,4,2,2,3,4,4,4,coffee,200,,0,,98,52,44,73,182,,,164,,,,,,,,,
7,2018-11-13,3,1,2,3,3,3,4,coffee,200,,0,387,56,46,100,,,,,34,,,,,,,,,
29,2018-11-16,5,0,4,2,3,3,1,coffee,200,,0,,,,65,367,,,177,,,,,,,,4,9,3
29,2018-11-17,4,9,3,1,2,3,1,coffee,200,,0,,,,143,316,,,,,,,,,,,3,9,4
29,2018-11-18,3,9,4,2,2,3,1,coffee,600,,0,222,,,57,138,,,309,,,,,,,,,,
29,2018-11-21,2,5,4,1,1,2,1,,0,,0,71,,,,,,,8,296,,,,,,,,,
29,2018-11-25,2,9,4,2,4,3,3,coffee,200,,0,285,28,,,288,,,,,,,,,,,2,9,4
29,2018-11-26,2,9,4,2,4,4,3,coffee,400,,0,,,,292,108,,,14,,,,,26,,,,,
5,2018-10-30,1,1,1,1,1,4,2,coffee,200,,0,32,,,26,1,,,,,,,,,,,4,3,4
5,2018-10-31,4,3,4,4,3,2,1,coffee,200,,0,506,32,,90,,12,1,,,,,,,,,4,0,4
5,2018-11-01,4,0,4,2,3,4,4,coffee,200,,0,254,41,,165,89,54,,,,,,,,,,3,0,4
5,2018-11-02,3,0,4,2,3,4,3,coffee,200,,0,217,29,,107,33,70,8,,,,,,54,,,4,0,4
5,2018-11-03,4,0,4,4,3,3,1,coffee,400,,0,233,65,16,113,26,83,41,,,,,53,,,,3,0,4
5,2018-11-04,3,0,4,2,2,4,2,coffee,600,,0,391,15,,66,17,,15,,42,,,,,,,4,0,4
5,2018-11-05,4,0,4,4,2,3,1,coffee,600,,0,452,61,,53,27,,3,,,,,,,,,,,
5,2018-11-07,3,3,4,2,2,4,3,coffee,400,,0,290,60,,103,47,82,7,,,,,,,,,2,2,1
5,2018-11-08,2,2,1,2,1,3,4,coffee,200,,0,288,55,,82,2,85,7,,,,,,,,,4,0,4
5,2018-11-09,4,0,4,4,4,4,3,coffee,200,,0,405,64,,93,12,17,2,,,,,,,,,4,3,4
5,2018-11-10,4,3,4,4,3,4,4,coffee,200,beer,200,5,141,24,66,50,149,,,158,,,,,,,3,3,1
5,2018-11-11,3,3,1,3,3,4,3,coffee,200,,0,9,82,16,84,23,299,,,84,,,6,,,,2,3,4
5,2018-11-12,2,3,4,2,2,2,1,coffee,400,,0,289,128,,168,7,,,,6,,,,,,,4,3,4
5,2018-11-13,4,3,4,2,3,4,4,coffee,200,,0,378,45,,84,20,32,7,,,,,,,,,,,
22,2018-11-15,4,3,4,4,3,3,2,,0,,0,18,49,,22,103,106,,83,106,,,53,,,134,3,5,4
22,2018-11-16,3,5,4,3,4,3,2,,0,,0,,33,,20,17,,,,389,,,,,,259,3,2,4
22,2018-11-17,3,2,4,3,3,3,1,,0,,0,,66,,,26,,,12,639,,,,,,96,3,3,4
22,2018-11-18,3,3,4,2,3,3,3,,0,,0,32,81,9,257,,100,,,133,,101,,,,,,,
22,2018-11-20,2,9,4,2,3,3,3,,0,,0,,42,,,119,86,18,,193,,,53,,,232,3,2,4
22,2018-11-21,3,2,4,3,3,3,3,coffee,200,,0,,29,,,27,97,269,62,147,,,,,,117,3,2,4
22,2018-11-22,3,2,4,3,3,2,1,,0,,0,,99,59,31,22,147,37,21,182,,,72,,,,2,5,4
22,2018-11-23,2,5,4,1,1,3,2,,0,,0,,,7,,,124,,,131,,,,,,313,4,0,4
22,2018-11-24,4,0,4,4,4,3,2,,0,,0,,54,23,,8,195,49,49,128,,,,,,107,3,0,4
22,2018-11-25,3,0,4,3,3,3,3,,0,,0,,67,31,150,175,58,22,,23,,,,,,173,3,0,4
22,2018-11-26,3,0,4,3,3,3,3,,0,,0,,31,25,90,229,,2,,119,,,48,,,185,3,1,4
22,2018-11-27,3,1,4,3,3,3,3,,0,,0,,115,34,39,187,158,40,,24,,,,,,239,3,1,4
22,2018-11-28,3,1,4,3,3,3,3,,0,,0,,34,,77,135,102,,,57,,,136,98,,130,,,
6,2018-10-31,3,9,2,3,3,3,3,,0,,0,397,28,,112,147,,,,,,,,,,,3,9,2
6,2018-11-04,3,9,2,3,3,3,3,,0,,0,,,,,387,,,,,,,,204,,,3,0,2
6,2018-11-05,3,0,2,3,3,3,4,,0,,0,,73,,169,382,,,24,,,,,93,,,3,9,2
6,2018-11-06,3,9,2,3,3,3,3,,0,,0,,170,,1,499,,,,,,,,,,,2,9,2
6,2018-11-09,2,9,2,2,2,3,3,,0,,0,,,,,,572,,,,,,,,,,3,9,2
6,2018-11-11,3,9,2,3,3,3,3,,0,,0,,14,,,,356,,,,,,,191,,168,,,
27,2018-11-15,2,0,4,2,2,1,1,,0,,0,34,87,49,175,155,,37,165,,,,,33,,,3,4,2
27,2018-11-16,3,4,2,2,2,1,1,,0,,0,41,82,30,257,252,,8,,,,48,,,,,2,2,4
27,2018-11-17,2,2,4,1,1,2,1,coffee,200,,0,71,111,3,72,255,,,,,,,,,,208,4,0,2
27,2018-11-18,4,0,2,3,3,1,1,coffee,200,,0,,40,28,115,342,,73,,,,,,,,127,3,6,2
27,2018-11-19,3,6,2,1,2,1,1,coffee,400,,0,,42,133,122,140,,,290,,,,,,,,2,4,2
27,2018-11-20,2,4,2,1,1,2,1,,0,,0,20,142,13,199,172,,,297,16,,,,,,,3,4,2
27,2018-11-21,3,4,2,1,1,1,1,,0,,0,,66,41,130,231,,,221,,,,,,,,2,4,2
27,2018-11-22,2,4,2,1,2,2,1,,0,,0,,150,12,248,133,,,194,,,,,,,,2,6,4
27,2018-11-23,2,6,4,1,1,1,1,,0,,0,8,101,136,117,265,,,,112,,,,,,,2,6,2
27,2018-11-24,2,6,2,1,1,4,1,coffee,200,soju&beer,400,,66,59,102,58,,,,,,,,68,,306,1,5,2
27,2018-11-25,1,5,2,1,1,2,1,coffee,200,,0,,103,125,76,164,,,,,,31,,,,237,2,6,2
27,2018-11-26,2,6,2,1,1,1,1,,0,,0,,82,33,119,164,,,327,,,,,,,,2,4,2
27,2018-11-27,2,4,2,1,1,3,1,coffee,200,,0,14,135,32,299,238,,,186,,,,,,,,2,0,2
27,2018-11-28,2,0,2,2,2,2,1,coffee,200,,0,,75,59,45,445,,,,39,,,,64,,,,,
14,2018-10-31,2,8,4,3,3,2,1,coffee,400,,0,421,15,,21,132,,,,,,,,,,,3,0,4
14,2018-11-01,3,0,4,4,3,3,2,coffee,200,,0,425,,79,37,70,,,,,,,,,,,2,2,4
14,2018-11-02,2,2,4,1,1,2,1,coffee,200,,0,526,31,34,95,38,,,,,,,,,,,1,6,4
14,2018-11-04,1,6,4,1,2,2,1,coffee,200,,0,,50,,174,135,,,,,,,,,,,1,9,4
14,2018-11-06,1,9,4,1,1,1,1,coffee,400,,0,526,,,27,52,,,96,,,,,,,,,,
14,2018-11-09,2,2,4,1,1,1,1,coffee,200,,0,665,,,31,36,,,,,,,,,,,5,0,4
14,2018-11-10,5,0,4,3,3,5,2,,0,,0,176,68,5,200,107,,,,,,,,,,,4,6,4
14,2018-11-11,4,6,4,5,3,3,2,coffee,200,,0,,73,83,236,155,,,,,,,,,,,4,4,4
14,2018-11-12,4,4,4,3,3,3,2,coffee,400,,0,428,36,,6,297,,,,,,,,,,,3,9,4
14,2018-11-13,3,9,4,3,3,4,2,coffee,200,,0,468,,,14,92,,,,,,,,,,,,,
2,2018-11-15,3,0,4,2,2,3,3,coke,200,,0,38,90,,348,108,,,,,,,,71,,,,,
2,2018-11-25,2,2,4,2,2,3,3,,0,,0,,,,,446,,,,,,90,,106,,,,,
2,2018-11-27,1,0,4,2,4,4,4,,0,,0,136,99,103,,,,,232,,,122,,,,,2,1,4
2,2018-11-28,2,1,4,2,3,2,1,,0,,0,214,,71,,,,144,259,,,,,,,57,,,
16,2018-11-01,4,2,2,3,4,3,1,coffee,600,,0,74,98,,32,,,,351,,,,,,,,4,1,4
16,2018-11-02,4,1,4,2,1,3,2,coffee,400,,0,,22,,19,,,,326,,,,,,,,3,0,2
16,2018-11-07,3,0,2,2,2,2,2,,0,,0,55,79,,382,,,,98,,,,,,,,3,0,4
16,2018-11-08,3,0,4,2,2,3,1,,0,,0,112,,,,,,,622,,,,,,,,,,
16,2018-11-12,2,1,4,1,2,2,1,,0,,0,311,,,129,5,,,82,,,,,,,,,,
28,2018-11-15,3,0,2,2,3,4,2,,0,,0,130,46,22,291,112,,,114,39,,,,,,,1,1,4
28,2018-11-17,1,1,4,2,2,4,2,caffeinated drink,200,,0,,238,,176,236,,,,,,,66,,,,4,0,4
28,2018-11-18,4,0,4,3,3,4,4,coffee,200,,0,177,90,,18,,,,,319,,,,,,209,4,0,4
28,2018-11-19,4,0,4,4,4,4,4,,0,,0,389,64,34,147,41,,,,125,,,,,,,4,0,4
28,2018-11-20,4,0,4,3,3,3,2,,0,,0,274,37,8,145,,,,270,32,,,,,,,4,5,4
28,2018-11-21,4,5,4,5,3,5,5,,0,,0,222,48,69,131,51,,,150,23,,,,,,62,2,5,4
28,2018-11-22,2,5,4,3,3,3,2,,0,,0,444,25,,98,47,,,86,13,,,,,,,1,5,4
28,2018-11-23,1,5,4,2,3,5,5,,0,,0,337,,20,122,34,,,153,,,,,,,,4,5,4
28,2018-11-24,4,5,4,4,4,4,3,,0,,0,120,171,16,178,63,,,,78,,10,,,,,4,0,4
28,2018-11-26,4,0,4,4,4,3,3,,0,,0,,42,,325,102,,,,80,,,,,,,4,0,2
28,2018-11-27,4,0,2,4,4,4,2,,0,,0,209,78,,118,61,,,200,55,,,,,,,4,2,4
28,2018-11-28,4,2,4,3,3,4,1,coffee,200,,0,112,103,19,139,,,,99,83,,,,,,74,,,
8,2018-11-01,2,2,4,2,2,3,3,,0,,0,157,50,,158,80,27,,4,201,,,,,,,1,1,4
8,2018-11-02,1,1,4,2,3,5,3,coffee,200,wine,200,96,219,,136,40,,,57,105,,,,,,,1,0,4
8,2018-11-04,1,0,4,3,3,4,4,coffee,400,,0,,163,,12,70,,,,104,,,,180,,,2,6,4
8,2018-11-05,2,6,4,2,3,4,2,coffee,400,beer,200,320,113,,183,,,,,113,,,,,,,3,6,4
8,2018-11-06,3,6,4,2,3,3,2,coffee,200,,0,128,28,,199,202,,,,130,,,,25,,,2,0,4
8,2018-11-07,2,0,4,2,3,3,3,coffee,200,,0,322,109,,131,26,,14,,5,,,,81,,,2,0,3
8,2018-11-08,2,0,3,2,3,1,1,,0,,0,194,213,,48,16,,,189,,,,,,,,1,2,4
8,2018-11-09,1,2,4,2,3,4,3,coffee,400,,0,363,94,,250,,,,37,37,,,,16,,,1,2,4
8,2018-11-10,1,2,4,2,3,4,4,coffee,200,,0,,145,,8,149,,,22,267,,,,109,,,1,1,4
8,2018-11-11,1,1,4,2,3,4,3,coffee,400,,0,26,111,,29,93,,,,214,,,,215,,,3,2,3
8,2018-11-12,3,2,3,3,3,3,1,coffee,200,,0,274,118,,250,,,,78,39,,,,,,,,,
19,2018-11-17,3,2,2,4,4,4,2,,0,,0,,,138,47,104,,,,92,,,30,,,,3,5,2
19,2018-11-19,3,5,2,2,2,4,4,,0,,0,205,83,7,88,,,,120,,,,,,,,3,0,2
19,2018-11-20,3,0,2,2,3,3,2,,0,,0,291,77,52,154,39,,,,,,,,,,,3,0,2
19,2018-11-22,3,0,2,2,3,3,2,,0,,0,64,68,,118,22,,,,,,,,,,,2,0,2
19,2018-11-23,2,0,2,2,2,3,2,,0,,0,123,9,,85,13,,,,,,,6,,,,,,
19,2018-11-27,3,5,2,2,3,3,2,,0,,0,324,38,,74,77,,,,,,,,,,,,,
9,2018-11-01,2,3,4,2,2,3,4,coffee,600,beer,400,361,206,41,91,,,,,22,,,,,,,2,9,4
9,2018-11-02,2,9,4,2,2,3,4,coffee,600,,0,245,70,62,138,26,,,,70,,,1,,,86,3,4,4
9,2018-11-03,3,4,4,2,3,4,4,coffee,200,beer,600,,148,14,155,288,,,,87,,,,,,,2,4,4
9,2018-11-04,2,4,4,2,3,2,4,coffee,200,,0,,93,285,147,34,30,128,,84,,,,,,,4,3,4
9,2018-11-05,4,3,4,3,3,3,1,coffee,600,,0,425,71,39,220,,,,,30,,,,,,,3,0,4
9,2018-11-06,3,0,4,3,3,3,2,coffee,800,,0,452,133,48,137,,,,,5,,,,,,,3,0,4
9,2018-11-07,3,0,4,2,3,4,4,coffee,600,,0,288,87,60,213,34,,,,85,,,,,,,3,3,4
9,2018-11-08,3,3,4,3,3,4,4,coffee,800,,0,53,131,,169,106,,61,,150,,,,,,,3,0,4
9,2018-11-09,3,0,4,3,3,4,4,coffee,600,beer,400,243,102,32,156,21,,27,,24,,,5,,,,3,0,4
9,2018-11-10,3,0,4,2,3,4,4,coffee,400,beer,600,,100,71,12,200,,,,368,,,,,,,4,4,4
9,2018-11-11,4,4,4,3,3,4,4,coffee,400,,0,,51,104,65,152,,46,40,123,,,117,,,32,3,0,2
9,2018-11-12,3,0,2,3,3,3,3,coffee,600,beer,200,325,58,64,118,,,,,62,,,,,,,2,0,4
9,2018-11-13,2,0,4,2,3,3,2,coffee,600,,0,260,70,59,190,,,,,88,,,,,,,,,
26,2018-11-15,2,5,4,1,1,2,3,,0,soju,600,245,25,,25,223,,,,,,,,,,,1,9,4
26,2018-11-16,1,9,4,3,3,3,2,,0,soju,400,105,20,,114,175,408,,,34,,,,,,,2,3,4
26,2018-11-17,2,3,4,2,2,3,2,,0,,0,77,41,,27,145,24,,338,,,,,,,,1,0,4
26,2018-11-18,1,0,4,3,2,4,4,,0,,0,231,44,,23,40,,,,,,,,,,,4,0,2
26,2018-11-19,4,0,2,4,4,4,3,,0,,0,,133,,126,38,,,274,,,,,,,,5,0,4
26,2018-11-20,5,0,4,5,4,4,3,,0,,0,,70,,136,125,,,363,,,,,,,,4,9,4
26,2018-11-21,4,9,4,4,4,2,2,,0,,0,202,25,,135,149,,,152,,,,,,,,5,0,1
26,2018-11-22,5,0,1,3,4,4,4,,0,,0,244,17,10,125,148,,,91,,,,,,,,4,0,4
26,2018-11-24,4,0,4,1,3,3,3,,0,,0,326,88,,43,151,,,,,,,,,,,2,6,4
26,2018-11-25,2,6,4,2,2,4,4,,0,soju,400,,114,,33,57,24,,,44,,,179,,,,2,2,4
26,2018-11-26,2,2,4,2,2,4,2,,0,,0,256,45,20,29,68,172,,160,,,,,,,,4,0,4
26,2018-11-28,4,0,4,4,4,4,3,,0,,0,146,75,,51,235,32,,178,,,,,,,,,,
