userId,amPm,inputDt,yest_sleep,yest_sleepProblem,yest_dream,amCondition,amEmotion,pmEmotion,pmStress,ifUnusual,breakfast,lunch,dinner,lateSnack,amCaffeine,amCaffAmount,pmCaffeine,pmCaffAmount,alcohol,aAmount,work,travel,meal,study,recreation_etc,outdoor_act,entertainment,hobby,personal_care,recreation_media,household,socialising,communitiy_interaction,today_sleep,today_sleepProblem,today_dream
26,pm,2018-11-15,2.0,5.0,4.0,1.0,1.0,2,3,2.0,1.0,2,3.0,3.0,,,,,soju,3.0,245.0,25.0,25.0,,223.0,,,,,,,,,1.0,9.0,4.0
26,pm,2018-11-16,1.0,9.0,4.0,3.0,3.0,3,2,1.0,4.0,3,3.0,2.0,,,,,soju,2.0,105.0,114.0,20.0,,175.0,,,,,408.0,34.0,,,2.0,3.0,4.0
26,pm,2018-11-17,2.0,3.0,4.0,2.0,2.0,3,2,2.0,2.0,2,3.0,4.0,,,,,,,77.0,27.0,41.0,338.0,145.0,,,,,24.0,,,,1.0,0.0,4.0
26,pm,2018-11-18,1.0,0.0,4.0,3.0,2.0,4,4,2.0,4.0,2,3.0,,,,,,,,231.0,23.0,44.0,,40.0,,,,,,,,,4.0,0.0,2.0
26,pm,2018-11-19,4.0,0.0,2.0,4.0,4.0,4,3,2.0,4.0,3,3.0,2.0,,,,,,,,126.0,133.0,274.0,38.0,,,,,,,,,5.0,0.0,4.0
26,pm,2018-11-20,5.0,0.0,4.0,5.0,4.0,4,3,2.0,2.0,3,2.0,4.0,,,,,,,,136.0,70.0,363.0,125.0,,,,,,,,,4.0,9.0,4.0
26,pm,2018-11-21,4.0,9.0,4.0,4.0,4.0,2,2,2.0,2.0,3,2.0,,,,,,,,202.0,135.0,25.0,152.0,149.0,,,,,,,,,5.0,0.0,1.0
26,pm,2018-11-22,5.0,0.0,1.0,3.0,4.0,4,4,2.0,4.0,4,3.0,3.0,,,,,,,244.0,125.0,17.0,91.0,148.0,,,,10.0,,,,,4.0,0.0,4.0
26,pm,2018-11-24,4.0,0.0,4.0,1.0,3.0,3,3,2.0,3.0,2,2.0,3.0,,,,,,,326.0,43.0,88.0,,151.0,,,,,,,,,2.0,6.0,4.0
26,pm,2018-11-25,2.0,6.0,4.0,2.0,2.0,4,4,2.0,4.0,2,3.0,4.0,,,,,soju,2.0,,33.0,114.0,,57.0,179.0,,,,24.0,44.0,,,2.0,2.0,4.0
26,pm,2018-11-26,2.0,2.0,4.0,2.0,2.0,4,2,2.0,4.0,2,2.0,2.0,,,,,,,256.0,29.0,45.0,160.0,68.0,,,,20.0,172.0,,,,4.0,0.0,4.0
26,pm,2018-11-28,4.0,0.0,4.0,4.0,4.0,4,3,2.0,3.0,3,2.0,3.0,,,,,,,146.0,51.0,75.0,178.0,235.0,,,,,32.0,,,,,,
